Tihonov Ivan Varlamovich 6 Idun 2001
Alexandrov Valentin Andreevich 1 Baldur 2002
Leonidov Mihail Arturovich 6 Mimir 2003
Bogdanov Anatoliy Valentinovich 4 Thor 2000
Vasiliev Demid Igorevich 3 Njord 2003
Eduardov Nikita Petrovich 9 Loki 2002
Valentiovn Mark Ruslanovich 5 Odin 2001
Lvov Mihail Arturovich 2 Tyr 2000
Petrov German Pavlovich 8 Loki 2001
Anatoliev Semen Vasilievich 7 Thor 2002
Borisov Trofim Trofimovich 4 Njord 2003
Varlamov Petr Maximovich 1 Odin 2000
Maximov Efim Ivanovich 3 Bragi 2000
Markov Vsevolod Leonidovich 7 Idun 2002
Artemov Anton Bogdanovich 8 Tyr 2001
Glebov Nikolai Albertovich 5 Baldur 2003
Ivanov Kirill Lvovich 6 Fraya 2000
Stepanov Artem Stepanovich 9 Mimir 2003
Ruslanov Demid Viktorovich 2 Thor 2002
Demidov Maxim Fedotovich 4 Mimir 2001
Vsevolodov Fedor Semenovich 7 Njord 2002
Albertov Anatoliy Efimovich 1 Fraya 2003
Igorev Kondrat Markovich 2 Tyr 2000
Semenov Ivan Alexandrovich 6 Odin 2001
Andreev Tihon Olegovich 9 Baldur 2002
Trofimov Boris Igorevich 3 Bragi 2000
Denisov Alexander Fedorovich 5 Idun 2003
Arturov Vasiliy Vsevolodovich 8 Loki 2001
Maximov Oleg Kondratovich 5 Tyr 2002
Mihailov Varlam Kirillovich 4 Baldur 2000
Glebov Andrei Glebovich 3 Fraya 2003
Petrov Albert Nikolaevich 9 Mimir 2001
Eduardov Lev Nikitovich 1 Odin 2003
Efimov Bogdan Tihonovich 7 Thor 2002
Viktorov Pavel Demidovich 6 Idun 2001
Denisov Viktor Antonovich 2 Njord 2000
Fedotov Gleb Varlamovich 8 Bragi 2001
Trofimov Fedot Denisovich 5 Loki 2000
Igorev Ruslan Eduardovich 8 Fraya 2003
Arturov Leonid Germanovich 4 Idun 2002
Vsevolodov Denis Mihailovich 9 Njord 2002
Anatoliev Valentin Andreevich 7 Loki 2003
Kirillov Artur Borisovich 6 Odin 2000
Borisov Stepan Valentinovich 1 Bragi 2001
Germanov Eduard Anatolivich 2 Thor 2000
Demidov Igor Artemovich 3 Mimir 2003
Ivanov Artem Denisovich 7 Baldur 2001
Tihonov Lev Glebovich 9 Tyr 2002
Stepanov Nikolai Vasilievich 5 Mimir 2003
Albertov Alexander Kirillovich 6 Baldur 2001
Lvov Ivan Pavlovich 3 Bragi 2002
Valentiovn Petr Olegovich 8 Thor 2000
Nikitin Bogdan Tihonovich 1 Njord 2003
Kondratev Anton Vsevolodovich 4 Loki 2002
Alexandrov Mihail Borisovich 2 Odin 2000
Leonidov Kondrat Ruslanovich 5 Tyr 2001
Bogdanov Stepan Anatolivich 7 Fraya 2001
Semenov Fedot Kondratovich 8 Idun 2000
Nikolaev Mark Nikolaevich 4 Thor 2003
Ruslanov German Leonidovich 9 Mimir 2002
Pavlov Viktor Valentinovich 2 Tyr 2003
Markov Artur Fedotovich 3 Baldur 2002
Antonov Vsevolod Germanovich 6 Loki 2001
Vasiliev Efim Alexandrovich 1 Njord 2000
Varlamov Tihon Markovich 2 Bragi 2003
Artemov Nikita Ivanovich 9 Fraya 2000
Andreev Gleb Varlamovich 5 Odin 2001
Fedorov Oleg Lvovich 3 Idun 2002
Lvov Kirill Stepanovich 1 Odin 2000
Antonov Denis Demidovich 4 Loki 2001
Ivanov Boris Andreevich 8 Mimir 2003
Nikitin Albert Albertovich 6 Bragi 2002
Efimov Valentin Trofimovich 7 Thor 2003
Leonidov Semen Semenovich 3 Baldur 2000
Artemov Vasiliy Maximovich 1 Njord 2001
Denisov Igor Viktorovich 2 Tyr 2002
Semenov Trofim Antonovich 7 Idun 2002
Mihailov Maxim Mihailovich 4 Fraya 2003
Germanov Pavel Fedorovich 8 Fraya 2000
Glebov Eduard Igorevich 9 Tyr 2001
Ruslanov Leonid Arturovich 6 Njord 2003
Borisov Ruslan Eduardovich 5 Bragi 2002
Anatoliev Demid Efimovich 8 Loki 2001
Alexandrov Fedor Nikitovich 6 Baldur 2000
Bogdanov Andrei Petrovich 4 Mimir 2001
Kirillov Varlam Bogdanovich 3 Idun 2000
Trofimov Anatoliy Artemovich 5 Odin 2002
Fedotov Anton Leonidovich 1 Thor 2003
Varlamov Tihon Arturovich 2 Idun 2000
Tihonov Semen Vsevolodovich 7 Loki 2001
Petrov Artem Petrovich 9 Mimir 2003
Kondratev Anatoliy Maximovich 5 Njord 2002
Vsevolodov Fedor Anatolivich 9 Odin 2002
Pavlov Vasiliy Efimovich 8 Tyr 2000
Demidov German Olegovich 3 Fraya 2001
Stepanov Nikolai Borisovich 4 Bragi 2003
Fedorov Ruslan Artemovich 7 Baldur 2000
Nikolaev Maxim Ivanovich 1 Thor 2002
Vasiliev Viktor Nikitovich 6 Thor 2003
Valentiovn Petr Andreevich 2 Mimir 2001
Albertov Igor Bogdanovich 5 Idun 2000
Arturov Albert Kirillovich 2 Njord 2002
Maximov Eduard Mihailovich 7 Tyr 2001
Markov Mark Tihonovich 6 Bragi 2003
Eduardov Oleg Denisovich 3 Fraya 2000
Viktorov Efim Viktorovich 1 Odin 2001
Igorev Demid Kondratovich 4 Loki 2002
Andreev Kirill Vasilievich 9 Baldur 2003
Eduardov Trofim Glebovich 8 Odin 2002
Demidov Gleb Fedotovich 8 Mimir 2001
Leonidov Fedot Alexandrovich 2 Thor 2003
Efimov Valentin Pavlovich 3 Loki 2000
Markov Mihail Igorevich 4 Njord 2002
Kondratev Ivan Trofimovich 9 Fraya 2001
Igorev Stepan Fedorovich 6 Idun 2000
Borisov Leonid Demidovich 5 Baldur 2003
Tihonov Alexander Markovich 7 Bragi 2002
Germanov Vsevolod Albertovich 1 Tyr 2001
Semenov Artur Germanovich 5 Loki 2000
Vsevolodov Andrei Antonovich 1 Fraya 2003
Trofimov Bogdan Valentinovich 8 Njord 2003
Stepanov Varlam Semenovich 3 Thor 2000
Albertov Nikita Lvovich 7 Baldur 2001
Arturov Denis Stepanovich 4 Mimir 2002
Ivanov Boris Varlamovich 9 Odin 2003
Pavlov Pavel Nikolaevich 2 Tyr 2002
Mihailov Kondrat Ruslanovich 6 Idun 2001
Kirillov Lev Eduardovich 9 Bragi 2000
Antonov Kirill Varlamovich 2 Njord 2002
Varlamov Pavel Andreevich 6 Baldur 2001
Andreev Artem Anatolivich 1 Bragi 2000
Glebov Leonid Eduardovich 8 Idun 2003
Bogdanov Oleg Kirillovich 3 Thor 2002
Fedorov Semen Olegovich 7 Odin 2000
Anatoliev Varlam Demidovich 5 Mimir 2003
Valentiovn Mark Germanovich 4 Tyr 2001
Viktorov Stepan Fedorovich 3 Fraya 2003
Alexandrov Ruslan Glebovich 6 Loki 2002
Nikitin Igor Antonovich 5 Tyr 2001
Lvov Valentin Stepanovich 1 Idun 2000
Fedotov Petr Maximovich 7 Baldur 2000
Ruslanov Albert Nikitovich 2 Odin 2002
Denisov Artur Albertovich 4 Njord 2003
Petrov Maxim Viktorovich 9 Bragi 2001
Vasiliev Vsevolod Ivanovich 8 Mimir 2001
Nikolaev Ivan Semenovich 9 Loki 2003
Maximov Andrei Valentinovich 2 Fraya 2002
Artemov Vasiliy Kondratovich 7 Thor 2000
Tihonov Fedot Markovich 3 Odin 2001
Andreev Mihail Artemovich 1 Fraya 2000
Maximov Kondrat Arturovich 4 Thor 2003
Nikitin Boris Vasilievich 8 Njord 2002
Markov Anatoliy Nikolaevich 5 Idun 2001
Denisov Trofim Denisovich 6 Loki 2000
Stepanov Fedor Leonidovich 7 Baldur 2003
Efimov Eduard Borisovich 9 Tyr 2002
Ivanov German Tihonovich 1 Mimir 2001
Trofimov Gleb Vsevolodovich 4 Bragi 2002
Ruslanov Efim Petrovich 8 Odin 2000
Vsevolodov Nikolai Ruslanovich 5 Loki 2003
Albertov Anton Efimovich 3 Mimir 2001
Borisov Demid Igorevich 6 Idun 2003
Antonov Nikita Lvovich 2 Thor 2002
Arturov Viktor Fedotovich 1 Tyr 2000
Igorev Alexander Alexandrovich 2 Bragi 2002
Varlamov Denis Bogdanovich 3 Baldur 2003
Anatoliev Tihon Mihailovich 8 Njord 2001
Semenov Bogdan Trofimovich 6 Fraya 2000
Artemov Lev Pavlovich 7 Idun 2000
Petrov Boris Maximovich 9 Thor 2003
Vasiliev Lev Leonidovich 4 Loki 2001
Glebov Mark Artemovich 5 Tyr 2002
Bogdanov Stepan Fedotovich 4 Baldur 2000
Fedorov Gleb Arturovich 1 Fraya 2002
Fedotov Fedor Semenovich 8 Bragi 2001
Alexandrov Leonid Viktorovich 7 Mimir 2003
Pavlov Anton Lvovich 3 Njord 2000
Demidov Tihon Nikolaevich 6 Odin 2001
Mihailov Mihail Stepanovich 2 Loki 2003
Eduardov Trofim Tihonovich 9 Tyr 2002
Viktorov Artur Efimovich 5 Bragi 2003
Kirillov Anatoliy Fedorovich 7 Thor 2001
Lvov Fedot Markovich 5 Baldur 2002
Leonidov Kirill Glebovich 9 Odin 2000
Valentiovn Maxim Bogdanovich 6 Fraya 2003
Nikolaev Varlam Ivanovich 3 Mimir 2000
Kondratev Demid Germanovich 8 Idun 2002
Germanov Igor Igorevich 1 Njord 2001
Antonov Andrei Valentinovich 2 Odin 2003
Vasiliev Eduard Albertovich 4 Fraya 2002
Pavlov Artem Antonovich 8 Bragi 2000
Albertov Albert Trofimovich 4 Tyr 2001
Varlamov Valentin Pavlovich 5 Idun 2000
Eduardov Denis Vasilievich 6 Baldur 2003
Stepanov Ruslan Andreevich 1 Thor 2001
Alexandrov German Varlamovich 9 Mimir 2002
Markov Nikita Demidovich 7 Loki 2001
Mihailov Oleg Anatolivich 2 Njord 2000
Valentiovn Efim Eduardovich 3 Baldur 2003
Andreev Semen Mihailovich 6 Bragi 2002
Artemov Ivan Vsevolodovich 9 Njord 2000
Fedorov Nikolai Denisovich 7 Idun 2002
Nikitin Pavel Petrovich 4 Mimir 2001
Efimov Kondrat Alexandrovich 1 Loki 2003
Arturov Bogdan Nikitovich 3 Tyr 2001
Bogdanov Vsevolod Borisovich 8 Odin 2000
Ruslanov Petr Olegovich 5 Fraya 2003
Vsevolodov Vasiliy Kirillovich 2 Thor 2002
Denisov Viktor Kondratovich 2 Bragi 2002
Nikolaev Alexander Ruslanovich 9 Fraya 2001
Kirillov Mark Petrovich 1 Idun 2003
Anatoliev Andrei Nikitovich 4 Baldur 2000
Germanov Nikolai Albertovich 7 Mimir 2003
Borisov Oleg Tihonovich 8 Odin 2000
Leonidov Denis Mihailovich 5 Njord 2002
Glebov Ruslan Lvovich 3 Thor 2001
Tihonov Trofim Fedorovich 6 Loki 2000
Igorev Tihon Olegovich 4 Tyr 2002
Fedotov Vasiliy Trofimovich 5 Baldur 2003
Trofimov Stepan Kirillovich 8 Njord 2001
Semenov Valentin Fedotovich 9 Odin 2002
Demidov Boris Igorevich 2 Thor 2001
Kondratev Artem Denisovich 1 Tyr 2000
Lvov Varlam Glebovich 7 Loki 2003
Viktorov Eduard Leonidovich 3 Mimir 2000
Petrov Anatoliy Ivanovich 6 Fraya 2001
Ivanov Artur Andreevich 8 Bragi 2002
Maximov Viktor Vsevolodovich 2 Idun 2003
Vasiliev Kirill Arturovich 4 Mimir 2000
Markov Alexander Kondratovich 6 Tyr 2003
Antonov Nikita Pavlovich 7 Baldur 2001
Kirillov Albert Alexandrovich 3 Loki 2002
Anatoliev Pavel Markovich 9 Odin 2003
Trofimov Maxim Stepanovich 1 Fraya 2001
Artemov Semen Germanovich 5 Idun 2000
Bogdanov Ivan Nikolaevich 3 Bragi 2002
Germanov Fedor Antonovich 7 Njord 2003
Ruslanov Bogdan Efimovich 9 Thor 2002
Demidov Petr Anatolivich 4 Loki 2001
Stepanov Demid Vasilievich 5 Thor 2000
Ivanov Vsevolod Valentinovich 8 Baldur 2003
Semenov Kondrat Varlamovich 6 Njord 2002
Kondratev Mihail Artemovich 2 Idun 2001
Pavlov Efim Maximovich 1 Odin 2000
Nikitin Gleb Borisovich 5 Fraya 2000
Valentiovn Leonid Eduardovich 8 Mimir 2001
Tihonov Igor Bogdanovich 2 Bragi 2002
Arturov Fedot Viktorovich 7 Tyr 2003
Mihailov German Demidovich 9 Thor 2000
Vsevolodov Anton Semenovich 3 Idun 2003
Varlamov Lev Ruslanovich 4 Njord 2001
Alexandrov Ivan Vsevolodovich 1 Baldur 2002
Lvov Ruslan Lvovich 6 Mimir 2002
Glebov Fedot Maximovich 3 Tyr 2000
Fedorov Alexander Antonovich 6 Loki 2001
Efimov Oleg Tihonovich 5 Odin 2003
Denisov Denis Bogdanovich 9 Bragi 2002
Albertov Efim Eduardovich 2 Fraya 2001
Igorev Varlam Alexandrovich 4 Loki 2003
Leonidov Stepan Ruslanovich 1 Thor 2000
Eduardov Fedor Fedorovich 8 Bragi 2000
Viktorov Nikita Olegovich 7 Idun 2003
Nikolaev Vsevolod Kirillovich 5 Mimir 2002
Maximov Viktor Stepanovich 4 Tyr 2001
Andreev Petr Igorevich 6 Fraya 2002
Borisov Mihail Valentinovich 1 Njord 2000
Fedotov Albert Fedotovich 8 Odin 2003
Petrov Trofim Petrovich 7 Baldur 2001
Leonidov Semen Varlamovich 2 Loki 2003
Nikitin Maxim Leonidovich 3 Tyr 2000
Stepanov Mark Albertovich 9 Idun 2002
Fedotov Nikolai Semenovich 3 Odin 2001
Anatoliev Demid Markovich 7 Thor 2000
Pavlov Artur Germanovich 8 Mimir 2002
Mihailov Vasiliy Ivanovich 6 Fraya 2003
Ruslanov Leonid Kondratovich 1 Njord 2001
Alexandrov Pavel Anatolivich 4 Baldur 2001
Maximov German Artemovich 2 Bragi 2003
Kirillov Lev Nikitovich 9 Thor 2002
Valentiovn Igor Denisovich 5 Bragi 2000
Igorev Gleb Arturovich 4 Fraya 2000
Andreev Kirill Mihailovich 8 Odin 2002
Nikolaev Eduard Nikolaevich 9 Tyr 2003
Efimov Boris Pavlovich 2 Njord 2001
Borisov Artem Andreevich 7 Idun 2001
Vsevolodov Anton Trofimovich 6 Mimir 2003
Glebov Kondrat Borisovich 3 Baldur 2000
Antonov Andrei Demidovich 5 Loki 2002
Varlamov Valentin Viktorovich 1 Bragi 2001
Ivanov Anatoliy Efimovich 5 Mimir 2002
Vasiliev Tihon Vasilievich 9 Idun 2000
Petrov Bogdan Glebovich 8 Baldur 2003
Markov Ivan Kirillovich 2 Thor 2000
Lvov Eduard Vasilievich 3 Fraya 2003
Trofimov Andrei Albertovich 1 Njord 2001
Fedorov Fedor Vsevolodovich 6 Tyr 2002
Tihonov German Valentinovich 4 Odin 2001
Semenov Anatoliy Bogdanovich 7 Loki 2002
Germanov Stepan Leonidovich 6 Mimir 2000
Denisov Pavel Fedotovich 7 Njord 2003
Bogdanov Valentin Ruslanovich 2 Thor 2002
Kondratev Kirill Demidovich 9 Baldur 2000
Viktorov Efim Glebovich 3 Fraya 2001
Eduardov Lev Igorevich 8 Bragi 2003
Arturov Semen Olegovich 4 Idun 2002
Artemov Leonid Varlamovich 1 Odin 2001
Demidov Bogdan Borisovich 5 Loki 2003
Albertov Varlam Lvovich 1 Tyr 2000
